"address","city","country","gmaps_place_id","gmaps_url","key","lat","lng","location_name","motto","name","nickname","postal_code","rookie_year","school_name","state_prov","team_number","website"
NA,"Istanbul","Turkey",NA,NA,"frc7070",NA,NA,NA,NA,"Yıldırım Soğutma Basınçlı Kompresör Sanayi ve Ticaret A.Ş./Yaklaşım İnşaat&Sehit Adil Buyukcengiz Fen ve Sosyal Bilimler İ.H.Lisesi","SRT","34912",2018,"Sehit Adil Buyukcengiz Fen ve Sosyal Bilimler İ.H.Lisesi","Istanbul",7070,NA
NA,"ISTANBUL","Turkey",NA,NA,"frc7071",NA,NA,NA,NA,"&ITU GVO Ekrem Elginkan High School","ITU-Robee","34469",2018,"ITU GVO Ekrem Elginkan High School","Istanbul",7071,"http://www.iturobee.com/"
NA,"Opelika","USA",NA,NA,"frc7072",NA,NA,NA,NA,"RTX-Raytheon/Baxter International Foundation/OCV Apps/Gordon L. Davis, PE/Southern Union State Community College/Auburn Electric/Courtland Communication&Opelika High School","O.G.R.E. (Opelika's Greatest Robotics Engineers)","36801",2018,"Opelika High School","Alabama",7072,"https://www.ogrerobotics.com"
NA,"Grand Rapids","USA",NA,NA,"frc7073",NA,NA,NA,NA,"Ottawa Hills High School","Ottawa Hills High School","49506",2018,"Ottawa Hills High School","Michigan",7073,NA
NA,"North Sydney","Australia",NA,NA,"frc7074",NA,NA,NA,NA,"Shore School","Reapers","2060",2018,"Shore School","New South Wales",7074,NA
NA,"Pleasant Plains","USA",NA,NA,"frc7075",NA,NA,NA,NA,"Midland High School","Gearbreakers","72568",2018,"Midland High School","Arkansas",7075,NA
NA,"Augusta","USA",NA,NA,"frc7076",NA,NA,NA,NA,"Westminster School","WestTech Sentinels","30909",2018,"Westminster School","Georgia",7076,NA
NA,"Las Vegas","USA",NA,NA,"frc7077",NA,NA,NA,NA,"Steve and Susan Philpott/Stepping Stone Hosting/Eldorado HS Admin Team/Tesla/Gene Haas Foundation&Eldorado High School","Sundevils' Fire ","89110",2018,"Eldorado High School","Nevada",7077,"https://7077.us"
NA,"TAIYUAN","China",NA,NA,"frc7078",NA,NA,NA,NA,"Shanxi Robotics Education Association","BENG DOU","030006",2018,"Shanxi Robotics Education Association","Shanxi",7078,NA
NA,"Haifa","Israel",NA,NA,"frc7079",NA,NA,NA,NA,"Haifa Technology Center/Haifa Municipality&HaifaTechCenter","Co-Bot","3542118",2018,"HaifaTechCenter","Haifa",7079,"https://www.facebook.com/cobot7079/"
NA,"Beijing","China",NA,NA,"frc7080",NA,NA,NA,NA,"Family/Community","Vision","100142",2018,"Family/Community","Beijing",7080,NA
NA,"Shenyang","China",NA,NA,"frc7081",NA,NA,NA,NA,"The Northeast Yucai School","NEYC","110179",2018,"The Northeast Yucai School","Liaoning",7081,NA
NA,"Kiryat Gat","Israel",NA,NA,"frc7082",NA,NA,NA,NA,"ORT for Ze'ev Boim","Rogozin","82012",2018,"ORT for Ze'ev Boim","Yerushalayim",7082,NA
NA,"Nazareth","Israel",NA,NA,"frc7083",NA,NA,NA,NA,"Baiet Alhekma","Green Hekma","16000",2018,"Baiet Alhekma","HaZafon",7083,NA
NA,"Hillman","USA",NA,NA,"frc7084",NA,NA,NA,NA,"Hillman Jr Sr High School","Hillman Pyrobots","49746",2018,"Hillman Jr Sr High School","Michigan",7084,NA
NA,"Pawleys Island","USA",NA,NA,"frc7085",NA,NA,NA,NA,"Leidos, Inc. / 2018 Argosy Foundation FRC Rookie Grant & Waccamaw High School","Paranoid Androids","29585",2018,"Waccamaw High School","South Carolina",7085,NA
NA,"ISTANBUL","Turkey",NA,NA,"frc7086",NA,NA,NA,NA,"CNC İLERİ TEKNOLOJİ/ÖZKOÇ HİDROLİK/ARNAVUTKÖY BELEDİYESİ/BVN /Fikret Yuksel Foundation/Yılmaz Makina/HSC Kablo&IBRAHIM OZAYDIN MESLEKİ VE TEKNIK ANADOLU LISESI","IOROBOT ","34555",2018,"IBRAHIM OZAYDIN MESLEKİ VE TEKNIK ANADOLU LISESI","Istanbul",7086,"http://team7086.blogspot.com.tr/"
NA,"Balcarres","Canada",NA,NA,"frc7087",NA,NA,NA,NA,"Balcarres Community School","BCS","S0G0C0",2018,"Balcarres Community School","Saskatchewan",7087,NA
NA,"Somerset","USA",NA,NA,"frc7088",NA,NA,NA,NA,"Texas Workforce Commission&Somerset High School","Robodogs","78069",2018,"Somerset High School","Texas",7088,NA
NA,"Dallas","USA",NA,NA,"frc7091",NA,NA,NA,NA,"Uplift Luna Prep Secondary","Atlas Orbis","75226",2018,"Uplift Luna Prep Secondary","Texas",7091,NA
NA,"Lyford","USA",NA,NA,"frc7092",NA,NA,NA,NA,"Lyford High School","Bionic Bulldogs","78569",2018,"Lyford High School","Texas",7092,NA
NA,"Austin","USA",NA,NA,"frc7093",NA,NA,NA,NA,"Texas Workforce Commission&Veritas Academy","Veritas Valiants","78749",2018,"Veritas Academy","Texas",7093,NA
NA,"Bay Saint Louis","USA",NA,NA,"frc7094",NA,NA,NA,NA,"NASA / Mississippi Power / NVision Solutions / US Marine Inc. / SouthGroup / Congressman Steven Palazzo & Our Lady Academy Mid High Sch","Alpha Omega","39520",2018,"Our Lady Academy Mid High Sch","Mississippi",7094,NA
NA,"Beijing","China",NA,NA,"frc7095",NA,NA,NA,NA,"Beijing  Huijia Private School","HiMach","102200",2018,"Beijing  Huijia Private School","Beijing",7095,NA
NA,"Los Gatos","USA",NA,NA,"frc7096",NA,NA,NA,NA,"Brin Wojcicki Foundation/Argosy Foundation/Google/NVIDIA&Family/Community","Educated Business","95030",2018,"Family/Community","California",7096,"https://educated.business/"
NA,"Myrtle Beach","USA",NA,NA,"frc7097",NA,NA,NA,NA,"Coastal Leadership Academy","The Archers ","29588",2018,"Coastal Leadership Academy","South Carolina",7097,NA
NA,"APO","USA",NA,NA,"frc7098",NA,NA,NA,NA,"&Seoul High School","Seoul High School","96205",2018,"Seoul High School","Armed Forces - Americas",7098,"http:///www.dodea.edu"
NA,"APO","USA",NA,NA,"frc7099",NA,NA,NA,NA,"Osan Middle/High School","Osan Middle/High School","96278",2018,"Osan Middle/High School","Armed Forces - Pacific",7099,"http://www.dodea.edu/OsanMHS/"
NA,"North Berwick","USA",NA,NA,"frc7100",NA,NA,NA,NA,"Noble High School","Noble Mechanical Knights","03906",2018,"Noble High School","Maine",7100,NA
NA,"Genesee","USA",NA,NA,"frc7101",NA,NA,NA,NA,"Genesee School District / Flexible Automation & Genesee Jr Sr High School","Genesee Robotic Wolves","48437",2018,"Genesee Jr Sr High School","Michigan",7101,NA
NA,"Zapopan","Mexico",NA,NA,"frc7102",NA,NA,NA,NA,"Prepa Tec Guadalajara  & PrepaTec Guadalajara","PrepaTec - Daedalus","45138",2018,"PrepaTec Guadalajara","Jalisco",7102,NA
NA,"Manitowoc","USA",NA,NA,"frc7103",NA,NA,NA,NA,"Fastenal&Family/Community","Robo Remedy @ MLHS","54220",2018,"Family/Community","Wisconsin",7103,"http:///roboremedy.org"
NA,"Savannah","USA",NA,NA,"frc7104",NA,NA,NA,NA,"Custom Metal Fabricators & Benedictine Military School","Benedictine Military School Bot Brothers ","31406",2018,"Benedictine Military School","Georgia",7104,"http://www.thebc400.com"
NA,"Palm Beach Gardens","USA",NA,NA,"frc7105",NA,NA,NA,NA,"Family/Community","PBG AREA ROBOTICS","33410",2018,"Family/Community","Florida",7105,NA
NA,"Mulberry","USA",NA,NA,"frc7106",NA,NA,NA,NA,"Arkansas Valley Electric Cooperative Corporation/PIGG Industries/UTILITY/TORI'S Sign Shop/Mulberry Pleasant-View Bi-County School District 101/Mulberry Area Community&Mulberry High School","MPV StingerBots","72947",2018,"Mulberry High School","Arkansas",7106,"https://stingerbots7106.wixsite.com/stingerbots7106"
NA,"Boca Raton","USA",NA,NA,"frc7107",NA,NA,NA,NA,"GoBilda / FAU TechRunway / State of Florida / Motorola / FPL / NVIDIA & Boca Raton Christian School","Blazer Robotics","33434",2018,"Boca Raton Christian School","Florida",7107,NA
NA,"Fatih","Turkey",NA,NA,"frc7108",NA,NA,NA,NA,"Fikret Yüksel Foundation/Solidworks&Pertevniyal Lisesi","volTRan","34100",2018,"Pertevniyal Lisesi","Istanbul",7108,NA
NA,"Clare","USA",NA,NA,"frc7109",NA,NA,NA,NA,"StageRight / Dow Chemical / Nexteer / Dow Corning / First in Michigan / Robotic Welded Parts / Alro Steel / Ace Hardware Clare / Northern Logistics / Letherer Truss / JD Metalworks / Melling / Sam and Judy Brenkel & Clare High School","Clare Chaos Theory","48617",2018,"Clare High School","Michigan",7109,"https://clarechaostheory.weebly.com"
NA,"Haddon Heights","USA",NA,NA,"frc7110",NA,NA,NA,NA,"Haddon Height School District/Lockheed Martin/NASA/2021 FIRST Robotics Competition Sustainability Grant&Haddon Heights Jr Sr High Sch","Heights Bytes","08035",2018,"Haddon Heights Jr Sr High Sch","New Jersey",7110,NA
NA,"Madison","USA",NA,NA,"frc7111",NA,NA,NA,NA,"Aerobotix/NASA/DoD/MIT Lincoln Laboratory/Mission Driven Research/AUVSI Pathfinder/TVA&Home School","RAD Robotics","35756",2018,"Home School","Alabama",7111,NA
NA,"Kadima-Zoran","Israel",NA,NA,"frc7112",NA,NA,NA,NA,"Oded High School","EverGreen","6092000",2018,"Oded High School","HaMerkaz",7112,NA
NA,"Perth","Australia",NA,NA,"frc7113",NA,NA,NA,NA,"Armadale Senior High School ","Control Rising","6112",2018,"Armadale Senior High School","Western Australia",7113,NA
NA,"High Point","USA",NA,NA,"frc7114",NA,NA,NA,NA,"T Wingate Andrews High","Robo-Raiders","27265",2018,"T Wingate Andrews High","North Carolina",7114,NA
NA,"Houston","USA",NA,NA,"frc7115",NA,NA,NA,NA,"Two Sigma/Gene Haas Foundation/Texas Workforce/FedEx&Yates High School","Red Lion Bots","77004",2018,"Yates High School","Texas",7115,NA
NA,"Shawinigan","Canada",NA,NA,"frc7116",NA,NA,NA,NA,"Hydro-Québec/LabRadar/CNETE/PTC/Les équipements Gaétan inc. LEG&College Shawinigan","Électriks","G9N6V8",2018,"College Shawinigan","Québec",7116,"http:///www.team7116.ca"
NA,"De Soto","USA",NA,NA,"frc7117",NA,NA,NA,NA,"Boeing/DeSoto Community&De Soto High School","Robotic Dragons","63020",2018,"De Soto High School","Missouri",7117,"https://sites.google.com/view/desoto-dragons-robotics/home"
NA,"Shoreline","USA",NA,NA,"frc7118",NA,NA,NA,NA,"Shoreline Robotics Society/Electroimpact/Boeing/Microsoft&Shorecrest High School","ScotBots","98155",2018,"Shorecrest High School","Washington",7118,NA
NA,"Dallas","USA",NA,NA,"frc7119",NA,NA,NA,NA,"SER Jobs for Progress National, Inc. & Sunset High School","Sunset RoboBison","75208",2018,"Sunset High School","Texas",7119,NA
NA,"Dallas","USA",NA,NA,"frc7120",NA,NA,NA,NA,"SER Jobs for Progress National, Inc./Lockheed Martin/Computer Science Department @ Dallas Independent School District/Dell, Inc/PolyPrinter/Irma Rangel PTSA&Rangel Women's Leadership Sch","ThunderChicas","75210",2018,"Rangel Women's Leadership Sch","Texas",7120,"http://rangelrobotics.wixsite.com/website"
