"address","city","country","gmaps_place_id","gmaps_url","key","lat","lng","location_name","motto","name","nickname","postal_code","rookie_year","school_name","state_prov","team_number","website"
NA,"Montreal","Canada",NA,NA,"frc3531",NA,NA,NA,NA,"Future Electronics/McGill University/Youth Fusion & English Montreal School Board & James Lyng High School","2XR","H4C 1T9",2011,NA,"QC",3531,"http://acekillerrobot.tumblr.com/"
NA,"Saint-Hubert","Canada",NA,NA,"frc3532",NA,NA,NA,NA,"Héroux Devtek/CSMV/Pratt&Whitney Canada - UTC - CSC/Averna Technologies inc.&Monseigneur A.-M.-Parent","Piranhas","J4T 2V8",2011,"Monseigneur A.-M.-Parent","Québec",3532,"http://www.firstinspires.org/"
NA,"Montreal","Canada",NA,NA,"frc3533",NA,NA,NA,NA,"CAE/ISI/Goudurix/GBS/College De Maisonneuve/Pixmob/CSDM/Solid works/Lucien Pagé school&Ecole Lucien-Pagé","Mekano","H2P 2L8",2011,"Ecole Lucien-Pagé","Québec",3533,"http:///mekano3533.com"
NA,"Davison","USA",NA,NA,"frc3534",NA,NA,NA,NA,"DropsA/AutoDesk/RAMP Engineering/Davison Robotics Booster Club&Davison High School","House of Cards","48423",2011,"Davison High School","Michigan",3534,"http://www.team3534.com/"
NA,"Lapeer County","USA",NA,NA,"frc3535",NA,NA,NA,NA,"FCA Foundation/Michigan Department of Education/PPG/2020 FRC Gap Grant (Argosy, Oracle, and Bezos Family Foundation, Google, Science Channel)/Toyota/Identities Screen  Printing&Lapeer Co Educ Technology Ctr&North Branch High School","Galaktech Invaders","48412",2011,"North Branch High School & Lapeer Co Educ Technology Ctr","Michigan",3535,"http://frcteam3535.com"
NA,"Hartland","USA",NA,NA,"frc3536",NA,NA,NA,NA,"Cooper Standard/Autodesk/Ford/GM/BAE Systems/Sales Force/Gniutti Carlo/HoseandFittings.com/Intuitive Foundation/Shape Process Automation/BigPDQ Brighton/Constellium Automotive USA, LLC/GM and Sons/Killer Plant Company/PLEX Smart Manufacturing/Rhino Seed/Rosedale Products/AW Auto Group (Nissan/Kia of Canton)/Den Uyl, Matthews & Long, Inc/Dr Michael Page, DDS/Stafford & Smith/V2Soft Inc/Hartland Robotics&Hartland High School","Electro Eagles","48353",2011,"Hartland High School","Michigan",3536,"http://hartlandrobotics.org"
NA,"Indian River","USA",NA,NA,"frc3537",NA,NA,NA,NA,"UTC & Pratt & Whitney/FOILS/The Melvin Family/State of Michigan/ILS Boosters/Car Quest of Indian River/LaPeers Farm/Tube Fab & Roman Engineering/Fraternal Order of Eagles 4046/Top - O - Michigan Boat Races/Northwest Michigan Hydralics/Belanger Cleaning/Star Gate Motel/M & M Plumbing and Heating/Mr & Mrs Renaud/Mr & Mrs Richard Binder/Mr & Mrs. Ham Shirmer/Inland Lakes Schools&Inland Lakes Secondary School","Delta Force","49749",2011,"Inland Lakes Secondary School","Michigan",3537,"http:///teamdeltaforce.wordpress.com"
NA,"Auburn Hills","USA",NA,NA,"frc3538",NA,NA,NA,NA,"Emabond Solutions / The FCA Foundation & Avondale High School","RoboJackets","48326",2011,"Avondale High School","Michigan",3538,"http://www.team3538.com"
NA,"Romeo","USA",NA,NA,"frc3539",NA,NA,NA,NA,"General Motors/Ford Motor Company/Michigan Department of Education/Buzz Lee Memorial Scholarship Fund/BAE Systems/Romeo Community Schools/Jay Enn Corporation/DOD STEM/Lanzen/Fastenal/Printbed&Romeo High School","Byting Bulldogs","48065",2011,"Romeo High School","Michigan",3539,"https://bytingbulldogs.com"
NA,"Mooresville","USA",NA,NA,"frc3540",NA,NA,NA,NA,"Iredell Statesville School District / NASA / JTS SOLUTIONS / Dixon Engineering / Brawley School hardware / Society of Manufacturing Engineers / ITT-Tech / Duke Energy & Lake Norman High School","Wildcats","28117",2011,NA,"NC",3540,"http://wildcatrobotics.com"
NA,"North York","Canada",NA,NA,"frc3541",NA,NA,NA,NA,"TCDSB / Argosy Foundation / Superior Machining & Brebeuf College High School","Brebotics","M2M 3Y6",2011,"Brebeuf College High School","Ontario",3541,"http://www.firstinspires.org/"
NA,"Temperance","USA",NA,NA,"frc3542",NA,NA,NA,NA,"FCA/Rousch/ASCO Numatics/Lamberville Do It Best Hardware/FORD Motor Company - STEAM &Speed","S.P.E.E.D","48182",2011,"Speed","Michigan",3542,"http://www.firstinspires.org/"
NA,"Arnprior","Canada",NA,NA,"frc3543",NA,NA,NA,NA,"Ontario Power Generation/Renfrew District School Board/Deer Fence Canada Ltd/Tony Graham Toyota/Carleton  University&Arnprior District High School","C4 Robotics","K7S 1X2",2011,"Arnprior District High School","Ontario",3543,"http://team3543.ca/"
NA,"Montreal-Nord","Canada",NA,NA,"frc3544",NA,NA,NA,NA,"Pratt & Whitney/IBM/Caisse Desjardins de Sault-au-Recollet-Montreal-Nord/AV&R/Charland, Dube, Robillard Experts-Conseils/Planete Courrier Inc./FIRST Equity and Access Grant/Commission Scolaire de la Pointe de l'Ile&Ecole Calixa-Lavallée","Spartiates","H1H 3S3",2011,"Ecole Calixa-Lavallée","Québec",3544,"http://spartiates3544.wordpress.com/"
NA,"Lackland Air Force Base","USA",NA,NA,"frc3545",NA,NA,NA,NA,"Lackland ISD/DoD STEM/Air Force STEM/Texas WorkForce Commission/Arconic Foundation/Boeing&Stacey Jr Sr High School","Bots in Blue","78236",2011,"Stacey Jr Sr High School","Texas",3545,"http://www.lacklandisd.net"
NA,"Grand Haven","USA",NA,NA,"frc3546",NA,NA,NA,NA,"Herman Miller Cares/K&G Tool/Wyser Innovative Products/Supreme Machined Products/GHSP/State of Michigan Grant&Grand Haven High School","Buc'n'Gears","49417",2011,"Grand Haven High School","Michigan",3546,"http://www.bucngears.com"
NA,"Monroe","USA",NA,NA,"frc3547",NA,NA,NA,NA,"Premier Industries / Diamond Alternatives / Magnum Force / Monroe County Community College & Monroe Co Middle College","VIRUS","48161",2011,"Monroe Co Middle College","Michigan",3547,"https://www.teamvirus.org"
NA,"Royal Oak","USA",NA,NA,"frc3548",NA,NA,NA,NA,"General Motors LLC / FORD Motor Company / FormTech / Michigan Dept of Education / Community Choice Credit Union of Royal Oak / MecaPlast / Lowes of Madison Heights / Home Depot of Madison Heights & Royal Oak High School & Royal Oak Middle School","Royal Oak Kenwood Academy","48067",2011,NA,"Michigan",3548,"http://www.team1188.org"
NA,"Andalusia","USA",NA,NA,"frc3549",NA,NA,NA,NA,"NASA/jcpenney/PowerSouth & Straughn High School","Straughn Robotics 3549","36421",2011,NA,"AL",3549,NA
NA,"Lasalle","Canada",NA,NA,"frc3550",NA,NA,NA,NA,"Pratt & Whitney Canada; UTC/Fervel Entretien Ménager/Groupe STCH/Power Corporation of Canada/DXC Technology/Hewitt/CSMB&Ecole Cavelier-de LaSalle","Robotronix","H8R 2J9",2011,"Ecole Cavelier-de LaSalle","Québec",3550,"http:///In process"
NA,"San Antonio","USA",NA,NA,"frc3552",NA,NA,NA,NA,"KIPP San Antonio/Brackenridge Foundation/jcpenney & KIPP University Prep High School","The T-Birds","78212",2011,NA,"TX",3552,"http:///www.kippsa.org"
NA,"Philadelphia","USA",NA,NA,"frc3553",NA,NA,NA,NA,"SRT / Boeing / PNC Bank / Comcast / Zivtech LLC & South Philadelphia High School","South Philly Rambots","19148",2011,NA,"PA",3553,"http://rambots7.zivtech.com"
NA,"Elk Grove","USA",NA,NA,"frc3554",NA,NA,NA,NA,"jcpenney/Google Inc./Brin Wojcicki Foundation & Laguna Creek High School","LC Botkickers","95758",2011,NA,"CA",3554,NA
NA,"Storrs Mansfield","USA",NA,NA,"frc3555",NA,NA,NA,NA,"UTC/UConn&4-H Tolland County","Aluminati","06268",2011,"4-H Tolland County","Connecticut",3555,"http://www.firstinspires.org/"
NA,"Lake City","USA",NA,NA,"frc3556",NA,NA,NA,NA,"The Boeing Company/Florida Power & Light/Trademark Construction Group/Crews Engineering Services/HAECO/SunStop&Columbia High School&Family/Community&Ft White High School&Belmont Academy","GET SMART","32025",2011,"Belmont Academy & Family/Community & Ft White High School & Columbia High School","Florida",3556,"http://www.team3556.com/"
NA,"Brandon","USA",NA,NA,"frc3557",NA,NA,NA,NA,"jcpenney & Brandon Boys & Girls Club","Robo-Sharks","33510",2011,NA,"FL",3557,NA
NA,"Washington","USA",NA,NA,"frc3558",NA,NA,NA,NA,"The Boeing Company/jcpenney & Boys & Girls Club-FBR Branch","FBR Techno Tarheels","20020",2011,NA,"DC",3558,NA
NA,"Jasper","USA",NA,NA,"frc3559",NA,NA,NA,NA,"Toyota Motor Manufacturing, Indiana/Crane NAVsea&Jasper High School","Thundercats","47546",2011,"Jasper High School","Indiana",3559,"http://www.jasperrobotics.com/"
NA,"Brampton","Canada",NA,NA,"frc3560",NA,NA,NA,NA,"General Motors of Canada & Chinguacousy Secondary School","Chingbotics","L6S 1V3",2011,"Chinguacousy Secondary School","Ontario",3560,"http://www.firstinspires.org/"
NA,"San Antonio","USA",NA,NA,"frc3561",NA,NA,NA,NA,"Bezos Family Foundation/Texas Workforce Commission & William Howard Taft High Sch","RoboRaiders","78253",2011,"William Howard Taft High Sch","Texas",3561,"http://www.roboraiders.org"
NA,"Pocatello","USA",NA,NA,"frc3562",NA,NA,NA,NA,"Bannock County 4H/Idaho State University Robotics Program/Angle & Associates/Nostalgia Motors/Bayer Fund/Laura Moore Cunningham Foundation/On Semiconductor/Schweitzer Engineering Laboratories, Inc./ Lookout Credit Union/Stelzer Family/Alston T-Shirt Printing & Embroidery/New Day Products&4-H","LiveWire Robotics 3562","83201",2011,"4-H","Idaho",3562,"http://www.LiveWireRobotics.com"
NA,"Innisfil","Canada",NA,NA,"frc3563",NA,NA,NA,NA,"Honda of Canada Mfg & Spin for Kids SCDSB","Nantyr Bot-aneers","L9S 1W2",2011,NA,"ON",3563,"http://nss.scdsb.on.ca/"
NA,"Wausau","USA",NA,NA,"frc3564",NA,NA,NA,NA,"jcpenney & Wausau Engineering and Global Leadership Academy","EGL Robotics","54403",2011,NA,"WI",3564,NA
NA,"Connersville","USA",NA,NA,"frc3565",NA,NA,NA,NA,"Sapa Extrusions Inc. / Innovative Security Solutions LLC / Dot Foods, Inc. & Neighborhood Group","Team T.R.E.A.D.S. (Tomorrows Robotic Engineering And Design Specialists)","47331",2011,NA,"IN",3565,"http:///www.connersvillerobotics.com"
NA,"Southborough","USA",NA,NA,"frc3566",NA,NA,NA,NA,"Family House of Pizza&St Mark's School","Gone Fishin'","01772",2011,"St Mark's School","Massachusetts",3566,"http://www.team3566.org/"
NA,"Armagh","USA",NA,NA,"frc3567",NA,NA,NA,NA,"United High School","The Aviators","15920",2011,NA,"PA",3567,"http:///www.unitedsd.net/robotics"
NA,"Linden","USA",NA,NA,"frc3568",NA,NA,NA,NA,"Ford Motor Co./GM Dollars for Doers/Precision Metal Spinning of Fenton/Redbridge Financial of Linden/Consumers Energy Foundation/MDE State Grant /Linden Community Schools&Linden High School","RoboEagles","48451",2011,"Linden High School","Michigan",3568,"http:///www.lindenrobotics.weebly.com"
NA,"Fresno","USA",NA,NA,"frc3569",NA,NA,NA,NA,"jcpenney / The Sergey Brin-Anne Wojcicki Foundation / Postal Annex / Mid Valley Builders / DeVry University & Hoover High School","The Patrionator","93710",2011,NA,"CA",3569,NA
NA,"Alma","USA",NA,NA,"frc3570",NA,NA,NA,NA,"Garr Tool / Plasti-Paint, Inc / Precision Machine/ C & S Steel / IAC International & Alma High School","Pheonix 3570","48801",2011,"Alma High School","Michigan",3570,"http://teampheonix3570.weebly.com/"
NA,"Milton","Canada",NA,NA,"frc3571",NA,NA,NA,NA,"Halton District School Board/Karmax (Magna International)/Koojo Custom Powder Coating/Parker Automation&Milton District High School","Mustang Robotics","L9T2G4",2011,"Milton District High School","Ontario",3571,"https://sites.google.com/hdsb.ca/3571/home?authuser=0"
NA,"Norton Shores","USA",NA,NA,"frc3572",NA,NA,NA,NA,"State of Michigan/Mona Shore Education Foundation/GHSP/Pratt & Whitney/Orka Automation/Norchuck Supply/Webb Chemical/Janis-Shunta Insurance Agency/Warner, Norcross, & Judd&Mona Shores Senior High School","Wavelength","49441",2011,"Mona Shores Senior High School","Michigan",3572,"http://www.firstinspires.org/"
NA,"Conyers","USA",NA,NA,"frc3573",NA,NA,NA,NA,"AT&T / Dell & Rockdale Co High School","The Ohms","30012",2011,"Rockdale Co High School","Georgia",3573,"http://rmset.com/"
NA,"Seattle","USA",NA,NA,"frc3574",NA,NA,NA,NA,"The Boeing Company / OSPI Grant / OMAX / SPEEA & Home School & 4-H 3574 High Tekerz & Highline High School","HIGH TEKERZ","98148",2011,"Home School & 4-H 3574 High Tekerz & Highline High School","Washington",3574,"http://www.first3574.org"
NA,"Okanogan","USA",NA,NA,"frc3575",NA,NA,NA,NA,"Oxarc / North 40 Outfitters / Community Foundation of North Central Washington & Okanogan High School & Okanogan FFA","Okanogan FFA ","98840",2011,"Okanogan High School & Okanogan FFA","Washington",3575,"http://www.firstinspires.org/"
NA,"Lakewood","USA",NA,NA,"frc3576",NA,NA,NA,NA,"OSPI & Clover Park High School & Clover Park High School","Clover Park High School Warriors","98499",2011,NA,"Washington",3576,"http://www.firstinspires.org/"
NA,"Scottsdale","USA",NA,NA,"frc3577",NA,NA,NA,NA,"LSW Engineers Arizona, Inc & Notre Dame Preparatory HS","Saint's Robotics","85260",2011,"Notre Dame Preparatory HS","Arizona",3577,"http://www.saints3577.com"
NA,"Alpharetta","USA",NA,NA,"frc3578",NA,NA,NA,NA,"NASA/jcpenney & Fulton Science Academy High School","NASA/JCPenney/FSA HS *STAR*","30005",2011,NA,"GA",3578,"http://fsarobotics.com"
NA,"Cape Coral","USA",NA,NA,"frc3580",NA,NA,NA,NA,"NASA/jcpenney & Mariner High School","Marinerds","33993",2011,NA,"FL",3580,"http://www.marinerds.org/"
NA,"Lagrange","USA",NA,NA,"frc3581",NA,NA,NA,NA,"Caterpillar/Kimberly-Clark/Trackmobile LLC & Thinc Academy","THINC Robotics Alliance","30240",2011,"Thinc Academy","Georgia",3581,"https://thincacademy.net/"
NA,"Mission","USA",NA,NA,"frc3582",NA,NA,NA,NA,"IDEA College Preparatory Mission","Phobots","78572",2011,NA,"TX",3582,NA
NA,"San Juan","USA",NA,NA,"frc3583",NA,NA,NA,NA,"Communities foundation of Texas- Texas High School project./Time Warner cable & IDEA San Juan College Preparatory","Saints","78589",2011,NA,"TX",3583,"http://www.sites.google.com/site/ideasanjuanrobotics/"
NA,"Charlestown","USA",NA,NA,"frc3585",NA,NA,NA,NA,"Red River Technology Foundation/CrownPoint Cabinetry/New Hampshire 4-H Foundation/CRREL/BAE Systems/ANSYS & Sullivan County Cooperative Extension","Rogue Robots of 4-H","03603",2011,NA,"New Hampshire",3585,"http://www.roguerobotsof4h.org"
NA,"Reardan","USA",NA,NA,"frc3586",NA,NA,NA,NA,"Bezo's Family Foundation / Reardan FFA Boosters / OSPI / Hydrafab / Fistacups Java & Reardan Middle Sr High School & Reardan FFA","Pride in the Tribe-Caveman Robotics","99029",2011,"Reardan Middle Sr High School & Reardan FFA","Washington",3586,"http:///www.reardan.net"
NA,"Davenport","USA",NA,NA,"frc3587",NA,NA,NA,NA,"Itron/OSPI/Bezos Family Foundation & Davenport High School","Gorilla Gearheads","99122",2011,NA,"WA",3587,NA
NA,"Renton","USA",NA,NA,"frc3588",NA,NA,NA,NA,"Precor Incorporated / The Boeing Company / Red Dot / Washington Machine Works / OSPI / RSD CTE & Charles a Lindbergh High Sch","the Talon","98058",2011,"Charles a Lindbergh High Sch","Washington",3588,"http://staff.rentonschools.us/lhs/first"
NA,"Cape Coral","USA",NA,NA,"frc3589",NA,NA,NA,NA,"jcpenney & Cape Coral High School","Cape Coral","33991",2011,NA,"FL",3589,NA
NA,"Toronto","Canada",NA,NA,"frc3590",NA,NA,NA,NA,"R.H. King Academy Team Two","Root Two","M1M1V3",2011,NA,"ON",3590,NA
NA,"Westerville","USA",NA,NA,"frc3591",NA,NA,NA,NA,"Westerville North, Westerville Central, Westerville South High Schools/Lake Shore Cryotronics/American Electric Power/NASA Glenn Research Center Office of Education/ABBOTT/Revolution Group/S9 Construction/ProSign Studio/Rising Moon Custom Apparel/City Barbeque/Kixson Creative&Westerville North High School&Westerville Central High Sch&Westerville South High School","Wild WarBots ""WWB""","43081",2011,"Westerville North High School & Westerville Central High Sch & Westerville South High School","Ohio",3591,"http://wildwarbots.org"
NA,"Port Orange","USA",NA,NA,"frc3592",NA,NA,NA,NA,"jcpenney & Atlantic High School","Sharks","32129",2011,NA,"FL",3592,NA
NA,"Tulsa","USA",NA,NA,"frc3593",NA,NA,NA,NA,"Boeing/DOD STEM/LDKerns Construction/Oral Roberts University/The Woodard Family/Verizon & Family/Community","Invictus","74136",2011,"Family/Community","Oklahoma",3593,"http://www.invictus3593.com"
NA,"Roanoke","USA",NA,NA,"frc3594",NA,NA,NA,NA,"jcpenney/Terry Schilling & Roanoke Technical Education Center","Techtonics","24015",2011,NA,"VA",3594,NA
NA,"Chicago","USA",NA,NA,"frc3595",NA,NA,NA,NA,"The Boeing Company/jcpenney & Octagon Robotics","Massive Attack","60609",2011,NA,"IL",3595,"http://www.massiveattack3595.org/"
NA,"South Milwaukee","USA",NA,NA,"frc3596",NA,NA,NA,NA,"Caterpillar/Eaton&South Milwaukee High School","Rocket Robotics","53172",2011,"South Milwaukee High School","Wisconsin",3596,"http:///www.rocketrobotics.org"
