"address","city","country","gmaps_place_id","gmaps_url","key","lat","lng","location_name","motto","name","nickname","postal_code","rookie_year","school_name","state_prov","team_number","website"
NA,"Mira Loma","USA",NA,NA,"frc4056",NA,NA,NA,NA,"Inland Empire STEM Project/Ace Metals/WestRock Cerritos/Royal Wholesale Electric-CED Affliate Company/Student Transportation Services of America/Neff's Upholstery & Supplies/Universal Machining Services/Motion Industries&Family/Community","Chancho's Robotics","92324",2012,"Family/Community","California",4056,"http://www.firstinspires.org/"
NA,"Klamath Falls","USA",NA,NA,"frc4057",NA,NA,NA,NA,"Intelifab LLC/Benefit for the Basin/First Property Management/McDonald's of Klamath Falls/Dreyer Insurance Agency/Bullet Rentals/Friends of Hosanna Christian School/Friends of Team 4057&Klamath Basin Robotics&Family/Community","Klamath Basin Robotics - STEAMPUNK ","97601",2012,"Family/Community & Klamath Basin Robotics","Oregon",4057,"http://klamathbasinrobotics.com"
NA,"Liberty","USA",NA,NA,"frc4058",NA,NA,NA,NA,"NASA/jcpenney/AndyMark & Union County High School","BoomBots","47353",2012,NA,"IN",4058,NA
NA,"Eastman","USA",NA,NA,"frc4059",NA,NA,NA,NA,"Women In Technology Foundation / NASA / jcpenney & The Boys & Girls Clubs of the Middle Georgia Region","SpareParts","31023",2012,NA,"GA",4059,NA
NA,"Chehalis","USA",NA,NA,"frc4060",NA,NA,NA,NA,"Chehalis Foundation / Boeing / OSPI Washington / SPEEA & W F West High School","Bearcat Robotics","98532",2012,"W F West High School","Washington",4060,"http://swag4060.org"
NA,"Pullman","USA",NA,NA,"frc4061",NA,NA,NA,NA,"Schweitzer Engineering Laboratories/Boeing/Bezos Family Foundation/Itron&4H P.A.R.T.","SciBorgs","99163",2012,"4H P.A.R.T.","Washington",4061,"http://sciborgs4061.com/"
NA,"Ste-Genevieve","Canada",NA,NA,"frc4062",NA,NA,NA,NA,"College Gerald-Godin","Électro Choc Gérald-Godin","H9H 5K8",2012,NA,"QC",4062,"http://www.electrochocgg.com"
NA,"Del Rio","USA",NA,NA,"frc4063",NA,NA,NA,NA,"San Felipe Del Rio Consolidated Independent School District/SFDRCISD Career and Technical Education Department/The Bank & Trust/Arconic&Del Rio High School","TriKzR4Kidz","78840",2012,"Del Rio High School","Texas",4063,"http://www.facebook.com/team4063"
NA,"Ocala","USA",NA,NA,"frc4064",NA,NA,NA,NA,"NASA/Lockheed-Martin/City of Ocala Engineering Department/Marion County 4-H/Southern Trace Dental/Sonic Drive-In&4-H&Family/Community","InZombiacs","34470",2012,"Family/Community & 4-H","Florida",4064,"http://www.InZombiacs.com"
NA,"Minneola","USA",NA,NA,"frc4065",NA,NA,NA,NA,"Elipsis Engineering & Consulting, LLC/STEAMworks FL/Laymon-Verta /Lockheed Martin/Disney /DPR Construction /Publix/SOS Construction /Vantage Reality &Lake Minneola High School","Nerds of Prey","34715",2012,"Lake Minneola High School","Florida",4065,"http:///www.thenerdsofprey.com"
NA,"Groveland","USA",NA,NA,"frc4066",NA,NA,NA,NA,"jcpenney & South Lake High School","MechMate","34736",2012,NA,"FL",4066,NA
NA,"Clarksville","USA",NA,NA,"frc4067",NA,NA,NA,NA,"Boy Scout Troop 793 / PARSONS / The Reidy Family / Howard County Public School System / Sony / Bowles Fluidics / Kendall Hardware / United Theraputics / Robotics Boosters & River Hill High School & Clarksville Elementary School","The Incredible Hawk","21029",2012,"River Hill High School & Clarksville Elementary School","Maryland",4067,"http://riverhillrobotics.org"
NA,"Monument","USA",NA,NA,"frc4068",NA,NA,NA,NA,"Techno Chaos/DoDSTEM/Monumental Impact/Boeing/FLINTCO/Monument Hill Kiwanis/Palmer Ridge Booster Club/Advantage Manufacturing/Lewis-Palmer School District 38&Palmer Ridge High School"," Bearbotics","80132",2012,"Palmer Ridge High School","Colorado",4068,"https://www.bearbotics4068.org"
NA,"Sudbury","Canada",NA,NA,"frc4069",NA,NA,NA,NA,"Ionic Mechatronics/Hard-Line Solutions/The CCM Group of Companies/General Motors of Canada&Lo-Ellen Park Secondary School","Lo-Ellen Robotics","P3E 2P8",2012,"Lo-Ellen Park Secondary School","Ontario",4069,"http://www.loellenrobotics.ca"
NA,"Shelbyville","USA",NA,NA,"frc4070",NA,NA,NA,NA,"Rolls-Royce / RHIT-Shelby County IMPaCT Partnership / jcpenney & Shelby County High Schools & 4-H","Silicon Synapse","46176",2012,NA,"IN",4070,"http:///siliconsynapse4070.wordpress.com"
NA,"Syracuse","USA",NA,NA,"frc4071",NA,NA,NA,NA,"National Grid / Syracuse City School District-Institute of Technology at Syracuse Central / jcpenney & Institute of Technology at Syracuse Central","Diatonic Carbonites","13210",2012,NA,"NY",4071,NA
NA,"Glenwood Springs","USA",NA,NA,"frc4072",NA,NA,NA,NA,"Glenwood Springs High School","Demon Robotics","81601",2012,NA,"CO",4072,"http://www.daemonrobotics.com/"
NA,"Myrtle Beach","USA",NA,NA,"frc4073",NA,NA,NA,NA,"&Carolina Forest High School","RoboKatz","29579",2012,"Carolina Forest High School","South Carolina",4073,"Coming Soon"
NA,"Murrells Inlet","USA",NA,NA,"frc4074",NA,NA,NA,NA,"Jurgen's Werkstatt & St James High School","Shark Bytes","29576",2012,"St James High School","South Carolina",4074,"http://www.facebook.com/mobileprotection#!/pages/RoboSharks/275392299178474?fref=ts"
NA,"Conway","USA",NA,NA,"frc4075",NA,NA,NA,NA,"NASA/MetGlas/Lowes/Home Depot/Horry County Schools & Conway High School","Robo Tigers","29526",2012,"Conway High School","South Carolina",4075,"Coming Soon"
NA,"Justin","USA",NA,NA,"frc4076",NA,NA,NA,NA,"General Electric / FIRST in TEXAS / Northwest ISD STEM Academy / Northwest ISD Career and Technology Education & Northwest High School","Texan Robotics","76247",2012,"Northwest High School","Texas",4076,"http://www.nisdtx.org/Page/33580"
NA,"Edmonds","USA",NA,NA,"frc4077",NA,NA,NA,NA,"The Boeing Company / Office of the Superintendent of Public Instruction (OSPI) / SPEEA & Edmonds-Woodway High School","M*A*S*H","98026",2012,"Edmonds-Woodway High School","Washington",4077,"http://ewhsrobotics.org"
NA,"La Puente","USA",NA,NA,"frc4078",NA,NA,NA,NA,"La Puente High School","Warriors","91744",2012,"La Puente High School","California",4078,"http:///www.LPTech.org"
NA,"Cypress","USA",NA,NA,"frc4079",NA,NA,NA,NA,"NASA / NASA-JPL / Boeing / Disneyland & Oxford Academy","Quantum Leap","90630",2012,"Oxford Academy","California",4079,"http://frc4079.org"
NA,"Tucker","USA",NA,NA,"frc4080",NA,NA,NA,NA,"GE Power/Novelis/Shaheen & Company/Kennesaw State University/Automation Direct/Stone Mountain CID/Horse Authority/SolidWorks/RBM of Alpharetta & Home School","Team Reboot","30084",2012,"Home School","Georgia",4080,"https://frcteam4080.wordpress.com/"
NA,"East Chicago","USA",NA,NA,"frc4081",NA,NA,NA,NA,"Communities In Schools of East Chicago/Indiana 21st Century Community Learning Centers Program/Indiana Afterschool Network/Arcelor-Mittal Steel & East Chicago Central High School","Metal Masters","46312",2012,NA,"IN",4081,NA
NA,"Dayton","USA",NA,NA,"frc4082",NA,NA,NA,NA,"Dayton High School","Ranching Robots","99328",2012,NA,"Washington",4082,"http://www.firstinspires.org/"
NA,"Dorchester","USA",NA,NA,"frc4083",NA,NA,NA,NA,"The Iron Wolverines / Robert Bosch / Showa Denko / Dorchester District 4 / BAE Systems & Woodland High School","The Iron Wolverines","29437",2012,"Woodland High School","South Carolina",4083,"http://ironwolverines4083.weebly.com/"
NA,"Farmersville","USA",NA,NA,"frc4084",NA,NA,NA,NA,"NASA/jcpenney & Farmersville High School Robotics","Nuclear Launch Detected","75442",2012,NA,"TX",4084,NA
NA,"Reynoldsburg","USA",NA,NA,"frc4085",NA,NA,NA,NA,"TS Tech Americas/TS Tech USA/Dynalab EMS Inc./AEP/The Limited Foundation&Reynoldsburg Hs-E STEM Academy","Technical Difficulties","43068",2012,"Reynoldsburg Hs-E STEM Academy","Ohio",4085,"http://techdiff4085.org"
NA,"Twin Falls","USA",NA,NA,"frc4086",NA,NA,NA,NA,"jcpenney & Boy Scouts of America Snake River Council & Canyon Ridge High School & Twin Falls High School & Twin Falls County 4-H","Team Tesla","83301",2012,NA,"ID",4086,"https://www.facebook.com/pages/Robotics-Explorer-Post-411-Twin-Falls-Idaho/211552695559324"
NA,"New Orleans","USA",NA,NA,"frc4087",NA,NA,NA,NA,"NASA/Laitram/Intralox/Department of the Defense (DoD) STEM/Lockheed Martin/Leidos/DOW (GLAD)/Bayer-Monsanto/Friends of Falcon Robotics/Entergy/Abbott/Kettering University/Cornerstone/Boardwalk Pipeline/Shell Exploration and Production/Shell Convent Refinery/Freeport McMoran/Benjamin Franklin High School/Fab Lab NOLA/Donors Choose & Benjamin Franklin High School","Voodoo Voltage","70122",2012,"Benjamin Franklin High School","Louisiana",4087,"https://falconrobotics4087.com"
NA,"Port Charlotte","USA",NA,NA,"frc4088",NA,NA,NA,NA,"NASA/Florida Power & Light & Boys & Girls Club of Charlotte County","Insidious Aftershock","33948",2012,NA,"FL",4088,"http:///www.bgcrobotics.com"
NA,"Duvall","USA",NA,NA,"frc4089",NA,NA,NA,NA,"The Boeing Company / Microsoft / Washington State OSPI / SPEEA FPTE Local 2001 / FIRST Washington / Solidworks & Cedarcrest High School","Stealth Robotics","98019",2012,"Cedarcrest High School","Washington",4089,"http://www.firstinspires.org/"
NA,"Fort Smith","USA",NA,NA,"frc4090",NA,NA,NA,NA,"BALDOR / ArcBest Corporation / Przybysz & Associates / Linda Joplin / 1st National Bank / Arvest Bank / Candy Craze / Pink Flamingo BBQ / Calico County / GitHub / SHS EAST / Fort Smith Schools & Southside High School","Reb Teks","72903",2012,NA,"Arkansas",4090,"https://www.facebook.com/groups/997659140291121/"
NA,"Santo Domingo","Dominican Republic",NA,NA,"frc4091",NA,NA,NA,NA,"Data Credito/Grupo Farach/Grupo Universal/Central Romana Corporation/Asociación Popular de Ahorros y Prestamos/BESSA&The Carol Morgan School","DRIFT","1169",2012,"The Carol Morgan School","Santo Domingo",4091,"http://teamdrift.org/thanks/"
NA,"Dutton","USA",NA,NA,"frc4092",NA,NA,NA,NA,"TVA/Bechtel/Design Innovation, LLC & SCOTTSBORO HIGH SCH & SYLVANIA SCH & SECTION HIGH SCH & PISGAH HIGH SCH","Jackson Robotics","35744",2012,NA,"Alabama",4092,NA
NA,"Orleans County","USA",NA,NA,"frc4093",NA,NA,NA,NA,"xerox/BCA Ag Technologies/RS Automation/Orleans County Cornell Cooperative Extension & 4-H","Hardwired   ","14411",2012,"4-H","New York",4093,"https://frc4093.com/"
NA,"Angus","Canada",NA,NA,"frc4094",NA,NA,NA,NA,"F&P Manufacturing Inc. & Nottawasaga Pines Secondary School","The Cyber Wolves","L0M 1B1",2012,NA,"ON",4094,"http://www.cyberwolves4094.com"
NA,"Milwaukee","USA",NA,NA,"frc4095",NA,NA,NA,NA,"DaRT Chart Systems / Milwaukee School of Engineering / Starscape Vineyard / BatteriesPlus / Teron Lighting / McCarter Machine / Albert Tool & Die & Pius XI High School","Team RoXI","53213",2012,NA,"WI",4095,NA
NA,"Champaign","USA",NA,NA,"frc4096",NA,NA,NA,NA,"Caterpillar/CS+X Engagement Center/University of Illinois 4-H Extension/Bayer Fund/Boeing/NASA/Illini Robotics&Family/Community","Ctrl-Z","61822",2012,"Family/Community","Illinois",4096,"http://team4096.org/"
NA,"Northampton","USA",NA,NA,"frc4097",NA,NA,NA,NA,"UTC / Malvern Instruments / L-3 KEO & Northampton High School & Smith Voc & Agricultural HS","Devilbots","01060",2012,"Northampton High School & Smith Voc & Agricultural HS","Massachusetts",4097,"http:///www.nhsrobotics.weebly.com"
NA,"Bristol","USA",NA,NA,"frc4098",NA,NA,NA,NA,"ETSU / Bristol Tennessee City Schools / Eastman / Strongwell / Bristol Compressors / jcpenney / Lowe's / Energy Systems Group / ASME Holston  Section & Tennessee High School","Viking Robotics Team","37620",2012,"Tennessee High School","Tennessee",4098,"http://www.thsfirst.com/"
NA,"Poolesville","USA",NA,NA,"frc4099",NA,NA,NA,NA,"NASA/Apple/Maryland Space Business Roundtable/Bloomberg/Leidos/MCR-SGA&Poolesville High School","The Falcons","20837",2012,"Poolesville High School","Maryland",4099,"https://www.team4099.com/"
