"address","city","country","gmaps_place_id","gmaps_url","key","lat","lng","location_name","motto","name","nickname","postal_code","rookie_year","school_name","state_prov","team_number","website"
NA,"Edwardsburg","USA",NA,NA,"frc5069",NA,NA,NA,NA,"Edwardsburg Public Schools/DHE Design/Lippert Industries/KIB Electronics/Medix Specialty Vehicles Incorporated&Edwardsburg High School","The Iron Giants","49112",2014,"Edwardsburg High School","Michigan",5069,"https://irongiants.org"
NA,"Houston","USA",NA,NA,"frc5070",NA,NA,NA,NA,"Synergistic STEM Outreach Center/DOW/Lockheed Martin/Siemens/National Instruments/Gene Haas Foundation/Texas Workforce Commission/First in Texas/New Begining Church&Neighborhood Group","Gearnotics","77245",2014,"Neighborhood Group","Texas",5070,"http://www.firstinspires.org/"
NA,"Draper","USA",NA,NA,"frc5071",NA,NA,NA,NA,"Corner Canyon","Chargers","84020",2014,"Corner Canyon","Utah",5071,"http:///www.cchsfirst.weebly.com"
NA,"De Tour Village","USA",NA,NA,"frc5072",NA,NA,NA,NA,"Marinelock LLC / DeTour Area Schools / Sune's Home Center / DeTour Drummond Community Credit Union / Drummond Island Yacht Haven / Drummond Island Digest / Soo Coop Credit Union / Action Building and Construction / Eastern Upper Peninsula Intermediate School District & Detour Middle High School","Raider Robotics","49725",2014,"Detour Middle High School","Michigan",5072,"http://www.firstinspires.org/"
NA,"Detroit","USA",NA,NA,"frc5073",NA,NA,NA,NA,"Michigan Department of Education/2014 FRC Rookie Grant/Team 1025 & WINANS ACADEMY HIGH SCHOOL","Sparks","48234",2014,NA,"MI",5073,NA
NA,"Norcross","USA",NA,NA,"frc5074",NA,NA,NA,NA,"Gwinnett County Public Schools / CEISMC-GoSTEM / ViaSat & Meadowcreek High School","RoboMustangs","30093",2014,"Meadowcreek High School","Georgia",5074,"http://www.meadowcreekfrc.com/"
NA,"Tombstone","USA",NA,NA,"frc5075",NA,NA,NA,NA,"Science Foundation Arizona / Cochise Robotics Foundations & TOMBSTONE HIGH SCHOOL","RoboJackets","85638",2014,NA,"Arizona",5075,NA
NA,"Ajax","Canada",NA,NA,"frc5076",NA,NA,NA,NA,"Desjardins Foundation/Ontario Power Generation/Rotary Club of Ajax/J. Clarke Richardson and District School Board/RCM Technologies/Kumon Ajax/Team 1075 Sprockets/Team 4343 Maxtech&HOME SCHOOL","Richardson Stormbots","L1T4G8",2014,"HOME SCHOOL","Ontario",5076,"http:///@frc5076 (twitter)"
NA,"Youngstown","USA",NA,NA,"frc5077",NA,NA,NA,NA,"Cardinal Mooney High School Robotics Club / Cardinal Mooney Women's Retiree Club / Boeing & Cardinal Mooney High School","RoboCards","44507",2014,"Cardinal Mooney High School","Ohio",5077,"http://www.firstinspires.org/"
NA,"Calgary","Canada",NA,NA,"frc5078",NA,NA,NA,NA,"Petrogas Energy Corp./Northstar Engineering/Northwest Tank Lines/Save On Foods/Rotary Club of Calgary Centennial&CALGARY CHRISTIAN SCHOOL","ROBO-KAOS","T3H1X8",2014,"CALGARY CHRISTIAN SCHOOL","Alberta",5078,"http:///www.robo-kaos.com"
NA,"Lahore","Pakistan",NA,NA,"frc5079",NA,NA,NA,NA,"Lahore Grammar School Defence","LGS","54810",2014,NA,"PB",5079,NA
NA,"Wilmington","USA",NA,NA,"frc5080",NA,NA,NA,NA,"Boeing & DICKINSON (JOHN) HIGH SCHOOL","Robot Alchemy Manipulators ","19808",2014,NA,"DE",5080,NA
NA,"Bay City","USA",NA,NA,"frc5081",NA,NA,NA,NA,"Family Friends/NASA","Lumbernators","48708",2014,NA,"MI",5081,NA
NA,"Kansas City","USA",NA,NA,"frc5082",NA,NA,NA,NA,"Oak Park High School","Northmen Robotics","64118",2014,"Oak Park High School","Missouri",5082,"http://oakparkfirstrobotics.weebly.com/"
NA,"Edmonton","Canada",NA,NA,"frc5083",NA,NA,NA,NA,"École J H Picard","PUMAS","T6E 3R4",2014,NA,"AB",5083,NA
NA,"Corunna","USA",NA,NA,"frc5084",NA,NA,NA,NA,"Stappywear Screenprinting/SLH Metals/Mid States Bolt and Screw&Corunna High School","Team FridgeBot","48817",2014,"Corunna High School","Michigan",5084,"http://www.FridgeBotFoundation.org"
NA,"Blachly","USA",NA,NA,"frc5085",NA,NA,NA,NA,"Daimler Trucks North America / Oregon Department of Education / Maverick Hardware / Automated TEK Systems / Pacific Ag Systems / Eagle Vaneer / Coca-Cola / Ambient IT Solutions / EKOCYCLE / Coyote Steel / Multicraft Plastics / Intel / Shelton Turnbull Printing / Caddy McKeown / Barncraft / Hearing Associates / Harbor Freight / Ickle Company / Little Lake Logging & Construction / New Legacy Woodcraft / NASA / Carl Shepherd Consulting & Triangle Lake Charter School","LakerBots","97412",2014,"Triangle Lake Charter School","Oregon",5085,"http://lakerbots5085.com "
NA,"Cadillac","USA",NA,NA,"frc5086",NA,NA,NA,NA,"Cadillac Area Industrial Group / Cadillac Area Community Foundation / Cadillac Castings / Rexair / Borg Warner / Kendall Electric Supply / Avon Automotive / Baker College of Cadillac / DK Design, Stagg Machine, Cadillac ENT, Exxon Mobile, Godfrey Chevrolet & Cadillac High School","Cadillac Connectors","49601",2014,"Cadillac High School","Michigan",5086,"http://www.firstinspires.org/"
NA,"West Ryde","Australia",NA,NA,"frc5087",NA,NA,NA,NA,"Marsden High School","Marsden High School","2114",2014,"Marsden High School","New South Wales",5087,"http://www.firstinspires.org/"
NA,"Engadine","USA",NA,NA,"frc5088",NA,NA,NA,NA,"Engadine Consolidated Schools","Engadine Robots",NA,NA,NA,"MI",5088,NA
NA,"Los Angeles","USA",NA,NA,"frc5089",NA,NA,NA,NA,"Roddenberry Foundation / THE WILLIAM C. BANNERMAN FOUNDATION & Benjamin Franklin High School","Robo-Nerds","90042",2014,"Benjamin Franklin High School","California",5089,"http://www.firstinspires.org/"
NA,"Trenton","USA",NA,NA,"frc5090",NA,NA,NA,NA,"Detroit and Downriver Area Robotics Alliance (DADARA)/NASA/FORD Motor Company/SolidWorks/FCA/Smith & Mihas Law/State of Michigan/Professor Pepper/Briscoe Family/Trenton Rotary/Neubecker Foundation/Granader Family/Lozon Hardware/Storage Sense/American Canvas Company & Trenton High School","TorqueNados","48183",2014,"Trenton High School","Michigan",5090,"http://www.frc5090.com"
NA,"Toronto","Canada",NA,NA,"frc5091",NA,NA,NA,NA,"De La Salle College","Squirrels","M4V1H7",2014,NA,"ON",5091,NA
NA,"North York","Canada",NA,NA,"frc5092",NA,NA,NA,NA,"The Anne and Max Tanenbaum Community Hebrew Academy of Toronto Wallenberg Campus","Titanium Tigers","M3H 5J8",2014,"The Anne and Max Tanenbaum Community Hebrew Academy of Toronto Wallenberg Campus","Ontario",5092,"http://www.firstinspires.org/"
NA,"Culiacan","Mexico",NA,NA,"frc5093",NA,NA,NA,NA,"PrepaTec Sinaloa&TECNOLÓGICO DE MONTERREY CAMPUS SINALOA","Tech-Sets","80100",2014,"TECNOLÓGICO DE MONTERREY CAMPUS SINALOA","Sinaloa",5093,"https://www.facebook.com/TechSets.FIRST"
NA,"Brampton","Canada",NA,NA,"frc5094",NA,NA,NA,NA,"Routes Transport Group / Doug White / Harold M. Brathwaite Secondary School / First Robotics Competition & Harold M. Brathwaite Secondary School","Blizzard","L6R 2W8",2014,NA,"Ontario",5094,"http://www.firstinspires.org/"
NA,"Saint-Georges","Canada",NA,NA,"frc5095",NA,NA,NA,NA,"Commission scolaire de la Beauce-Etchemin/Polyvalente de St-Georges/Cimic/Mécanium/Hydro-Québec/Fondation J.A. Bombardier/Maibec/Groupe CANAM/Burnco Prodevco/Comact/Couture Aluminium/Les Excavations de la Chaudière/R2 Logica&Polyvalente de St-Georges","RoBeauce","G5Y 5S1",2014,"Polyvalente de St-Georges","Québec",5095,"http://robeauce.org"
NA,"Germantown","USA",NA,NA,"frc5096",NA,NA,NA,NA,"GE Healthcare / Rockwell Automation / Rexnord / Excel Engineering / ACRO Automation Systems / Douglas Dynamics & Germantown High School","The Teutonic Force","53022",2014,"Germantown High School","Wisconsin",5096,"https://theteutonicforce.weebly.com/"
NA,"Folsom","USA",NA,NA,"frc5097",NA,NA,NA,NA,"Phantom Robotics","Phantom","95630",2014,NA,"CA",5097,"http://www.phantomrobotics.org"
NA,"Kansas City","USA",NA,NA,"frc5098",NA,NA,NA,NA,"Convergence/North Kansas City School District/Bank Midwest/Quality Plumbing/America*s NAVY/Cyclone Inc./ClayCo Electric Company/NKC Iron and Metal/KC STEM Alliance/iWerx/Missouri School of Blacksmithing/Harrahs/City of North Kansas City&North Kansas City High School","STING - R","64116",2014,"North Kansas City High School","Missouri",5098,"https://www.northtownrobotics.com"
NA,"Northport","USA",NA,NA,"frc5099",NA,NA,NA,NA,"Applied Visions Inc/BAE Systems/East Northport Fire Department/General Fibre Products/LuHi Summer Programs/Northport - East Northport Union Free School District/Northrop Grumman/Robinson Entertainment/RMS Engineering/Selectrode Industries/Siemens & Northport High School","Northport High School Robotics","11768",2014,"Northport High School","New York",5099,"http://www.team5099.com"
NA,"Los Angeles","USA",NA,NA,"frc5100",NA,NA,NA,NA,"Walt Disney Imagineering / The Harrison Trust / AndyMark & Los Angeles Senior High & Los Angeles Senior High","Romanoid","90019",2014,NA,"California",5100,"http:///romanoid5100.blogspot.com"
NA,"San Carlos","USA",NA,NA,"frc5101",NA,NA,NA,NA,"Johnson O'Malley (JOM) / San Carlos Unified School District & San Carlos High School","Braves","85550",2014,"San Carlos High School","Arizona",5101,"http://www.firstinspires.org/"
