"address","city","country","gmaps_place_id","gmaps_url","key","lat","lng","location_name","motto","name","nickname","postal_code","rookie_year","school_name","state_prov","team_number","website"
NA,"Dublin","USA",NA,NA,"frc1014",NA,NA,NA,NA,"American Electric Power/Dublin AM Rotary/Denso/OSU FIRST/Honda/Dublin Foundation/Dublin Robotics Boosters/Exxon Mobil&Dublin Scioto High School&Dublin Coffman High School&Dublin Jerome High School","Bad Robots","43017",2003,"Dublin Coffman High School & Dublin Scioto High School & Dublin Jerome High School","Ohio",1014,"http://dublinrobotics.com"
NA,"Ann Arbor","USA",NA,NA,"frc1015",NA,NA,NA,NA,"Yazaki North America & Pioneer High School","Pi Hi Samurai","48103",2003,NA,"MI",1015,"http://PiHiSamurai.org"
NA,"Darlington","USA",NA,NA,"frc1016",NA,NA,NA,NA,"Progress Energy/Wellman, Inc./Integrated Systems/Darlington Raceway & Darlington County High Schools","Evolution","29532",2003,NA,"SC",1016,"http://robots.darlington.k12.sc.us"
NA,"Flint","USA",NA,NA,"frc1017",NA,NA,NA,NA,"GM & Homeschool","Home Advantage","48507",2003,NA,"MI",1017,NA
NA,"Indianapolis","USA",NA,NA,"frc1018",NA,NA,NA,NA,"Waterjet Cutting of Indiana/Rolls-Royce/3M/Corteva Agriscience/Beckman Coulter Foundation/Abbott Controls/Chip Ganassi/Renaissance Electronic Services&Pike High School","Pike RoboDevils","46268",2003,"Pike High School","Indiana",1018,"http://pikerobodevils.com"
NA,"Westhampton Beach","USA",NA,NA,"frc1019",NA,NA,NA,NA,"Westhampton Beach High School","Sons Of The Beach","11978",2003,NA,"NY",1019,NA
NA,"Muncie","USA",NA,NA,"frc1020",NA,NA,NA,NA,"Delaware Machinery and Tool Company, Inc. & Ball State University & Indiana Academy","The Prank Monkeys","47306",2003,NA,"IN",1020,"http://www.team1020.org"
NA,"Fort Wayne","USA",NA,NA,"frc1022",NA,NA,NA,NA,"General Electric/American Electric Power & South Side HS","Archer GEeks","46807",2003,NA,"IN",1022,"http://www.archergeeks.org"
NA,"Temperance","USA",NA,NA,"frc1023",NA,NA,NA,NA,"Apple/Forest View Recreation/Heidtman Steel Products/Michigan Department of Education/Toledo Tool & Die&Bedford Senior High School","Bedford Express","48182",2003,"Bedford Senior High School","Michigan",1023,"http://www.bedfordexpress.org/"
NA,"Indianapolis","USA",NA,NA,"frc1024",NA,NA,NA,NA,"MSD Lawrence Township/Rolls-Royce Corporation/Indiana Department of Education&McKenzie Center for Innovation and Technology","Kil-A-Bytes","46256",2003,"McKenzie Center for Innovation and Technology","Indiana",1024,"http://www.mckenzierobotics.org"
NA,"Ferndale","USA",NA,NA,"frc1025",NA,NA,NA,NA,"IMPI ROBOTICS CORPORATION/FORD/Department of Defense/FCA/Ferndale Public Schools/State of MI Grant/Toyota/Schaeffler/Kettering Alumni Association&Ferndale High School","IMPI Robotics","48220",2003,"Ferndale High School","Michigan",1025,"http://impirobotics.com"
NA,"York","USA",NA,NA,"frc1026",NA,NA,NA,NA,"IMT York & Bank of York & Floyd D. Johnson Technology Center & York Comprehensive High School","Cougars","29745-2127",2003,NA,"SC",1026,"http://www.york.k12.sc.us"
NA,"West Springfield","USA",NA,NA,"frc1027",NA,NA,NA,NA,"Mass-West Construction&West Springfield High School","Mechatronic Maniacs","01089",2003,"West Springfield High School","Massachusetts",1027,"http://www.team1027.com"
NA,"Huntsville","USA",NA,NA,"frc1028",NA,NA,NA,NA,"Pratt & Whitney Automation & Madison County Schools","UBERGEEKS","35811",2003,NA,"AL",1028,"http://www.firstubergeeks.com"
NA,"Miami","USA",NA,NA,"frc1029",NA,NA,NA,NA,"Motorola & Belen Jesuit","Wolverine Robotics","33184",2003,NA,"FL",1029,NA
NA,"Groveport","USA",NA,NA,"frc1030",NA,NA,NA,NA,"NASA/American Electric Power & Eastland Career Center","Combined Minds","43110",2003,NA,"OH",1030,"http://first.efcts.us"
NA,"San Francisco","USA",NA,NA,"frc1031",NA,NA,NA,NA,"Google/San Francisco State University & John O'Connell High School","The Boilermakers","94110",2003,NA,"CA",1031,"http://www.team1031.org"
NA,"Richmond","USA",NA,NA,"frc1033",NA,NA,NA,NA,"FRC Hardship Grant/The Lathrop Family/Catie Cain/Solidworks & Benedictine High School","Team CLUTCH","23221",2003,NA,"Virginia",1033,"http://www.teamclutch1033.com"
NA,"Chicago","USA",NA,NA,"frc1034",NA,NA,NA,NA,"South Shore High School","Eclipse","60649",2003,NA,"IL",1034,NA
NA,"Chicago","USA",NA,NA,"frc1035",NA,NA,NA,NA,"Comau Pico & Washington High School","T12","60606",2003,NA,"IL",1035,"http://www.comaupico.com"
NA,"Toronto","Canada",NA,NA,"frc1036",NA,NA,NA,NA,"McDonald's Restaurants of Canada Limited/Toronto District School Board/Apollo Sheet Metal Contractors Limited/Vaughan Electrcial Supply Co. Ltd & Central Technical School","Central Tech Robotics","M5S 2R5",2003,NA,"ON",1036,"http://www.centraltech.ca"
NA,"Rochester Hills","USA",NA,NA,"frc1037",NA,NA,NA,NA,"Ford Motor Company/Warren Industries, Inc./Metalmite Corporation & Stoney Creek High School & Rochester High School","The SCREAM Team","48307",2003,NA,"MI",1037,"http://teamfordfirst.org/Team1037"
NA,"Liberty Township","USA",NA,NA,"frc1038",NA,NA,NA,NA,"NASA/Mission Communications LLC/Wright Brothers Insitute/Rockwell Automation/Northrop Grumman Xetron/CAM - Cincinnati Automation & Mechatronics, LLC/Kinetic Vision/P&G CORE/Mast Interactive/G&W Machinery Sales, Inc./Lakota Local Schools/Lakota Robotics, LLC/Salvagnini America Inc/FESTO Corporation&Lakota East High School&Lakota West High School","Lakota Robotics","45044",2003,"Lakota East High School & Lakota West High School","Ohio",1038,"http://www.lakotarobotics.com"
NA,"Seattle","USA",NA,NA,"frc1039",NA,NA,NA,NA,"kevinro.com/Seattle Robotics Society & Chief Sealth High School","Chief Sealth Robotics","98126",2003,NA,"WA",1039,"http:///www.team1039.org"
NA,"Atlanta","USA",NA,NA,"frc1040",NA,NA,NA,NA,"Paideia School","Pythons","30307",2003,NA,"GA",1040,NA
NA,"Austell","USA",NA,NA,"frc1041",NA,NA,NA,NA,"NASA/Lockheed Martin Aeronautics Company - Marietta & South Cobb High School","Impending Disaster","30106",2003,NA,"GA",1041,NA
NA,"Chicago","USA",NA,NA,"frc1042",NA,NA,NA,NA,"South Shore Academy & GE Industrial Systems","Team 1042","60609",2003,NA,"IL",1042,NA
NA,"San Jose","USA",NA,NA,"frc1043",NA,NA,NA,NA,"Cortec Precision Sheetmetal/Best Buy & Kehillah Jewish High School","Batteries Not Included","95014",2003,NA,"CA",1043,"http://www.kehillahhigh.org/robotics"
NA,"Fremont","USA",NA,NA,"frc1045",NA,NA,NA,NA,"Manav Enterprises & Mission San Jose High School","MSJ Robotics","94539",2003,NA,"CA",1045,"http://www.msjrobotics.com"
NA,"Palm Desert","USA",NA,NA,"frc1046",NA,NA,NA,NA,"Palm Desert High School Foundation & Palm Desert High School & Desert Sands Unified School District","Aztechs","92253",2003,NA,"CA",1046,"http://prismrobotics.org"
NA,"Irvine","USA",NA,NA,"frc1047",NA,NA,NA,NA,"Raytheon Space and Airborne Systems/Boeing & Woodbridge High School","Team Echoes","92604",2003,NA,"CA",1047,"http://www.teamechoes.com/index.php?page=9"
NA,"Manville","USA",NA,NA,"frc1048",NA,NA,NA,NA,"National Starch and Chemical Co., Inc/Brother International/ADP Foundation & Manville High School","Mustang Robotics","08835",2003,NA,"NJ",1048,"http://www.manvilleschools.org/manville/High%20School/Robotics%20Team/"
NA,"Toronto","Canada",NA,NA,"frc1049",NA,NA,NA,NA,"St. Michael's College School","Archangel Robotics","M5P 3H4",2003,NA,"ON",1049,"http://www.archangelrobotics.com/index.php"
NA,"Mullins","USA",NA,NA,"frc1051",NA,NA,NA,NA,"Academy for Careers and Technology&Academy for Careers and Technology","Marion County FIRST Robotics TEAM 1051","29574",2003,"Academy for Careers and Technology","South Carolina",1051,"https://www.act.marion.k12.sc.us"
NA,"Pinole","USA",NA,NA,"frc1052",NA,NA,NA,NA,"Kleiner Perkins Caufield & Byers & Pinole Valley High School","Team 1052","94564-1499",2003,NA,"CA",1052,NA
NA,"Ottawa","Canada",NA,NA,"frc1053",NA,NA,NA,NA,"ScotiaBank/I.B.M/General Bearing Service/Loucon Metals/SkyWave/Lockheed Martin & Glebe Collegiate High School & O.C.D.S.B.","Gears of Glebe","K1S 2C9",2003,NA,"ON",1053,"http://www.gleberobotics.com"
NA,"Buckingham","USA",NA,NA,"frc1054",NA,NA,NA,NA,"TENASKA, Inc/Wise Air, INC./SCHEV & Buckingham County Public Schools","Knightmares","23921",2003,NA,"VA",1054,"http://www.knightmarerobotics.com"
NA,"Chicago","USA",NA,NA,"frc1055",NA,NA,NA,NA,"Newark-In-One & Francis W. Parker School","Frank's Garage","60614",2003,NA,"IL",1055,"http://www.fwpschool.org/FIRST"
NA,"Hilo","USA",NA,NA,"frc1056",NA,NA,NA,NA,"The Technology Learning Center at Waiakea High School/The Rotary Club of Hilo/Rocko Girl Murphalicious Enterprises LLC/Subaru Telescope/EP Integrated/HPM/Canada-France-Hawaii Telescope/808 Electric/JNR Works/Aloha Pallets Incorporated/Embroid Me/HELCO/The Waiākea High School Foundation&Waiakea High School","Hot Rocks","96720",2003,"Waiakea High School","Hawaii",1056,"http://www.firstinspires.org/"
NA,"Sandersville","USA",NA,NA,"frc1057",NA,NA,NA,NA,"Burgess Pigment/Imerys/J. M. Huber/Sandersville Railroad/Sandersville Technical College/Thiele Kaolin & Brentwood School","The Blue Knights","31082",2003,NA,"GA",1057,NA
NA,"Londonderry","USA",NA,NA,"frc1058",NA,NA,NA,NA,"Fleet Ready Corp./Londonderry STEM/BAE Systems/Raytheon&Londonderry High School","PVC Pirates","03053",2003,"Londonderry High School","New Hampshire",1058,"http://team1058.com/"
NA,"Simsbury","USA",NA,NA,"frc1059",NA,NA,NA,NA,"EBA&D & Ethel Walker School","Team 1059","06070",2003,NA,"CT",1059,"http://www.ethelwalker.org"
NA,"Mohave Valley","USA",NA,NA,"frc1060",NA,NA,NA,NA,"River Valley High School","Dust Devils","86440",2003,NA,"AZ",1060,NA
NA,"Celebration","USA",NA,NA,"frc1062",NA,NA,NA,NA,"Disney & Celebration High School","Storm Troopers","34747",2003,NA,"FL",1062,"http://www.celhs.osceola.k12.fl.us/FIRST/index.html"
NA,"Toronto","Canada",NA,NA,"frc1063",NA,NA,NA,NA,"Toronto District School Board & Marc Garneau C.I.","Team MG","M3C 1B3",2003,NA,"ON",1063,NA
NA,"South Milwaukee","USA",NA,NA,"frc1064",NA,NA,NA,NA,"Milwaukee School Of Engineering/IEEE Milwaukee Section/SME Milwaukee Chapter 4/Pentair Water Treatment/Milwaukee FIRST Support Organization & South Milwaukee High School","Wild Beast","53172",2003,NA,"WI",1064,"http://www.firstwildbeast.com/"
NA,"Kissimmee","USA",NA,NA,"frc1065",NA,NA,NA,NA,"Lockheed Martin/Walt Disney World Ride and Show Engineering/NuWind/Fluid Power Society of Central Florida/Florida Coach/Entech Creative/Kowboy Engineering/State of Florida & Osceola High School","The Moose","34741",2003,"Osceola High School","Florida",1065,"http://www.ohs.osceola.k12.fl.us/clubs/robotics/index.html"
NA,"Saint Louis","USA",NA,NA,"frc1067",NA,NA,NA,NA,"NASA/The Boeing Company/Troco, L.L.C. & Saint Louis University High School","Junior Billikens","63110",2003,NA,"MO",1067,"http://www.geocities.com/sluhrobotics"
NA,"Orlando","USA",NA,NA,"frc1068",NA,NA,NA,NA,"DeVRY University/Lockheed Martin & Maynard Evans High School","The Ninjaneers","32808",2003,NA,"FL",1068,"http://www.team1068.org"
NA,"Greer","USA",NA,NA,"frc1069",NA,NA,NA,NA,"NASA/BMW/Michelin & Greer High School","Technobots","29690",2003,NA,"SC",1069,"http://www.technobots.org"
NA,"Woodland Hills","USA",NA,NA,"frc1070",NA,NA,NA,NA,"Dreamworks Animation skg / California State University, Northridge / Raytheon & Louisville High School","Royal Robotrons","91364",2003,NA,"California",1070,"http://www.louisvillehs.org/robotics_website/homepage.html"
NA,"Wolcott","USA",NA,NA,"frc1071",NA,NA,NA,NA,"UTC/Lockheed Martin SIkorsky/Wolcott Robotics Foundation/Wolcott Board of Education&Wolcott High School","Team MAX","06716",2003,"Wolcott High School","Connecticut",1071,"http://www.max1071.com"
NA,"San Jose","USA",NA,NA,"frc1072",NA,NA,NA,NA,"Harker Foundation/KeyShot/Alan Steel/Ozzy Boards/AutomationDirect/Destiny Tool/Right Question/Google/ThinBit & Harker Upper School","Harker Robotics","95129",2003,"Harker Upper School","California",1072,"http://robotics.harker.org/"
NA,"Hollis","USA",NA,NA,"frc1073",NA,NA,NA,NA,"Hollis Brookline High School/BAE Systems/Tucker Engineering Inc/Waters Corp&Hollis Brookline High School","The Force Team","03049",2003,"Hollis Brookline High School","New Hampshire",1073,"http://www.frc1073.org"
NA,NA,NA,NA,NA,"frc1074",NA,NA,NA,NA,"Team 1074","Team 1074",NA,NA,NA,NA,1074,NA
NA,"Whitby","Canada",NA,NA,"frc1075",NA,NA,NA,NA,"Marwood Metal fabricators/Ontario Power Generation/Telus/Scotiabank/Durham Corporate Centre & Family/Community","Sprockets","L1R 2K5",2003,"Family/Community","Ontario",1075,"http://www.sinclairsprockets.ca/"
NA,"Ann Arbor","USA",NA,NA,"frc1076",NA,NA,NA,NA,"NASA/Ann Arbor Public Schools/Ford/Autodesk/Maker Works/Michigan Department of Education/Duo-Gard/Underground Printing/theDifference/Stadium Hardware & Pioneer High School","Pi Hi Samurai","48103",2003,"Pioneer High School","Michigan",1076,"http://pihisamurai.org"
NA,"Miami","USA",NA,NA,"frc1077",NA,NA,NA,NA,"NASA/Environmental Aeroscience Corporation/Starbot Inc. & STAR Academy","All Stars","33155",2003,NA,"FL",1077,NA
NA,"Temecula","USA",NA,NA,"frc1079",NA,NA,NA,NA,"Economic Development Corporation of Southwest California/Guidant/Southern California Gas Company/Solid State Stamping/Magnecomp Corporation/Cosworth, Inc./Flashpoint Machine/Crowder Machine and Tool/Chaparral High School Education Foundation & Chaparral High School","Chaparral Robotic Eng And Tech Explorers Murrieta Amazing Grace Inventors Coalit","92591",2003,NA,"CA",1079,NA
NA,"Henrico","USA",NA,NA,"frc1080",NA,NA,NA,NA,"Flexicell/KRIMAR Fishing LLC&4-H Youth Development Organization","Resurgence Robotics","23231",2003,"4-H Youth Development Organization","Virginia",1080,"https://www.resurgence1080.org/"
NA,"Atlanta","USA",NA,NA,"frc1081",NA,NA,NA,NA,"Turner Broadcasting System, Inc./National Society of Black Engineers & North Atlanta High School","Tech Warriors","30305",2003,NA,"GA",1081,NA
NA,"Sparks","USA",NA,NA,"frc1082",NA,NA,NA,NA,"NASA/Nevada Space Grant Consortium & Sparks High School","Railroaders","89509",2003,NA,"NV",1082,"http://shsrobot.greatnow.com"
NA,"Orlando","USA",NA,NA,"frc1083",NA,NA,NA,NA,"Siemens Westinghouse/Walt Disney World/Devry University/Metal Essence, Inc. & Winter Park High School & Evans High School & University High School","Team Emoticons","32817",2003,NA,"FL",1083,"http://www.team-emoticons.com"
NA,"Sarnia","Canada",NA,NA,"frc1084",NA,NA,NA,NA,"Sunoco & St. Clair Secondary School","IronColts","N7T 5Z8",2003,NA,"ON",1084,NA
NA,"Avon","USA",NA,NA,"frc1085",NA,NA,NA,NA,"Valley 4-H Robotics / United Technologies Corporation & 4-H & Avon High School","Aquatic Robotics","06001",2003,"Avon High School & 4-H","Connecticut",1085,"http://www.aquaticrobotics.org"
NA,"Glen Allen","USA",NA,NA,"frc1086",NA,NA,NA,NA,"Powertrain Control Solutions / Midas of Richmond / Watson Machine Corp / Showbest Fixture Corp & Deep Run High School","Blue Cheese","23059",2003,"Deep Run High School","Virginia",1086,"http://www.bluecheese1086.org/"
NA,"Salem","USA",NA,NA,"frc1087",NA,NA,NA,NA,"Zephyr Engineering/West Salem Rotary/Schneider Charitable Foundation/Meyer Memorial Trust/West Salem High Education Foundation/Garmin AT & West Salem High School","Titronics Digerati","97304",2003,NA,"OR",1087,"http://west.salkeiz.k12.or.us/contract/robotics/Robotics/index.htm"
NA,"West Hill / Toronto","Canada",NA,NA,"frc1088",NA,NA,NA,NA,"Toronto District School Board/P S P Steel/My Office/Your Office/Integracon/Firestone Tire and Automotive Centre/Keybase Financial Group/Hart-Well Electrical Company Ltd/Civil Underground & Excavation Co./Metal Air Contractors Ltd./Koch Engineering Co. Ltd./Department of Foreign Affairs and International Trade/Home Hardware Dealers of the Greater Toronto Area/OPTECH INCORPORATED/Rotary Club of Scarborough/TD Waterhouse/International Brotherhood of Electrical Workers LU 353/Highland Creek Community Association/Dr. Michelle Wang, DDS/Ms Judi Longfield/Watermark Promotional Products & West Hill CI & William G. Miller Public School & Joseph Brant Senior Public School","Scarborough Warriors At The Top","M1E 3G3",2003,NA,"ON",1088,"http://www.swatt1088.com"
NA,"Hightstown","USA",NA,NA,"frc1089",NA,NA,NA,NA,"Bristol Myers-Squibb/Lockheed Martin/Bloomberg/DoD STEM/Blue Fabrics, Ltd/TRUMPF Photonics/Abbott/BCB Bank/Holman Enterprises/Oracle/EWEA/Team Mercury Parent-Mentor Assosciation/East Windsor Regional School District & Hightstown High School","Team Mercury","08520",2003,"Hightstown High School","New Jersey",1089,"http://www.mercury1089.com"
NA,"St Louis","USA",NA,NA,"frc1090",NA,NA,NA,NA,"NASA/Hereford Camera Co LLC/L.E. Mueller Ind./Sunnen Products Co. & Lindbergh High School","Team 1090","63126",2003,NA,"MO",1090,NA
NA,"Hartford","USA",NA,NA,"frc1091",NA,NA,NA,NA,"Contact Metals/GE Healthcare Volunteers/Rockwell Automation/ACI Industries, LLC/Lutz Family Foundation/Bradley Corporation/The Hartford Area Foundation, Inc/Hartford Kettle Moraine Lion's Club/Hartford Community Service Inc/Hydro Electronics Devices Inc (HED)/Helgesen/Mantz Automation/CHW Treatment & Respite Hospice Care Foster Care/Hartford Masons No. 120/Fuel Powersports/Midwest Products/P W Walsh/Sussex Tools & Supply/Milwaukee School of Engineering (MSOE)/AmPac&Hartford Union High School","Oriole Assault","53027",2003,"Hartford Union High School","Wisconsin",1091,"http://www.team1091.com"
NA,"Smyrna","USA",NA,NA,"frc1092",NA,NA,NA,NA,"NASA & Campbell High School","The Rabid Rabbits","30080",2003,NA,"GA",1092,"http://chsrabidrabbits.tripod.com"
NA,"Richmond","USA",NA,NA,"frc1093",NA,NA,NA,NA,"Jewett Manufacturing/Univ. of Richmond & Collegiate School","Cougars","23229",2003,NA,"VA",1093,NA
NA,"O Fallon","USA",NA,NA,"frc1094",NA,NA,NA,NA,"The Boeing Company/Boeing Employees Community Fund/Nidec Motor Corporation/Toyota/Missouri State Technical College & River City Robots","Channel Cats","63366",2003,"River City Robots","Missouri",1094,"http://channelcats.rivercityrobots.org/"
NA,"Chatham","USA",NA,NA,"frc1095",NA,NA,NA,NA,"Mid-Atlantic Broadband Communities Corporation / First Piedmont Corp. / Danville-Pittsylvania County Chamber of Commerce / Mecklenberg Electric Co-operative / Chatham Rotary Club / New London Technology / Pittsylvania Co. Schools & CHATHAM HIGH","Metal Minds","24531",2003,NA,"Virginia",1095,NA
NA,"Radford","USA",NA,NA,"frc1096",NA,NA,NA,NA,"Virginia Business Education Partnership/Radford Univ & Pulaski County High School","ZULU","24084",2003,NA,"VA",1096,"http://www.radford.edu/~cougars/"
NA,"Carmichael","USA",NA,NA,"frc1097",NA,NA,NA,NA,"Jesuit High School","Site 3 Engineering","95608",2003,NA,"CA",1097,"http://robotics.jhs.net"
NA,"Wildwood","USA",NA,NA,"frc1098",NA,NA,NA,NA,"Boeing & Rockwood School District","Rockwood Robotics ""Rock-Bots""","63011",2003,NA,"MO",1098,"http://www.rockwoodrobotics.com"
NA,"Brookfield","USA",NA,NA,"frc1099",NA,NA,NA,NA,"Collins Aerospace / Lockheed Martin & Brookfield High School","DiscoTechs","06804",2003,"Brookfield High School","Connecticut",1099,"http://www.discotechs.org"
NA,"Northborough/Southborough","USA",NA,NA,"frc1100",NA,NA,NA,NA,"DUPONT/Boston Scientific/Argosy Foundation/UTC/Intel/Google/NDEP & Algonquin Regional High School","Inverse Polarity","01532",2003,"Algonquin Regional High School","Massachusetts",1100,"http://www.team1100.org"
NA,"Surrey","USA",NA,NA,"frc1101",NA,NA,NA,NA,"University of North Dakota - & Surrey High School -","Mustangs","58785",2003,NA,"ND",1101,"http://piczo.com/SurreyRoboticsTeam?cr=6&rfm=y"
NA,"Aiken","USA",NA,NA,"frc1102",NA,NA,NA,NA,"Savannah River Nuclear Solutions/Bechtel Corporation/SHAW Corporation/Southern Nuclear/Crane Inc./The Boeing Company/BAE Systems/Novelis/Career and Technology Education Foundation&M'Aiken Magic - CSRA Community Robotics Teams","M'Aiken Magic ","30901",2003,"M'Aiken Magic - CSRA Community Robotics Teams","South Carolina",1102,"https://twitter.com/maikenmagic"
NA,"Delavan","USA",NA,NA,"frc1103",NA,NA,NA,NA,"Thrivent Financial/Haskins Inc/Pentair Water/MPC & Delavan Darien High School","Frankenbots","53115",2003,NA,"WI",1103,"http:///www.frc1103.org"
NA,"Axtell","USA",NA,NA,"frc1104",NA,NA,NA,NA,"Kansas Space Grant Consortium and Axtell High School/OZ Automation & Axtell High School","TechnoEagles","66403",2003,NA,"KS",1104,"http://team1104.ozautomation.com/"
NA,"Los Angeles","USA",NA,NA,"frc1105",NA,NA,NA,NA,"NASA/USC MESA & Washington Prep HS","The Prep","90047",2003,NA,"CA",1105,NA
NA,"Mayville","USA",NA,NA,"frc1106",NA,NA,NA,NA,"North Dakota Space Grant Consortium/NASA & May-Port C.G. High School","patriots","58257",2003,NA,"ND",1106,NA
NA,"Paola","USA",NA,NA,"frc1108",NA,NA,NA,NA,"City of Paola/Dean Scherman Memorial Fund/The Baehr Foundation/Kalmar Solutions/KC STEM Alliance/Altice USA (Suddenlink by Altice)&Paola High School","Panther Robotics","66071",2003,"Paola High School","Kansas",1108,"http://www.pantherrobotics.com"
NA,"Lively","Canada",NA,NA,"frc1109",NA,NA,NA,NA,"Lively District Secondary School","The RoboHawks","P3Y 1M4",2003,NA,"ON",1109,NA
NA,"Palmdale","USA",NA,NA,"frc1110",NA,NA,NA,NA,"Lockheed Martin Aeronautics- Palmdale / Rancho Vista Development Corp / GIMJ Investment Group LLC-Wingstop Franchisees & Highland High School","Binary Bulldogs","93551",2003,NA,"CA",1110,"http://hhsrobotics.circuitrunners.com"
NA,"Edgewater","USA",NA,NA,"frc1111",NA,NA,NA,NA,"NASA/The Power Hawks Robotics Club, Inc./Anne Arundel County Public Schools/Family Veterinary Clinic/Liedos/MD National Guard/Emergent Space Technology/Dover Networks LLC/Schindler Elevator/Northpoint Signs and Graphics&South River Senior High School","Power Hawks Robotics","21037",2003,"South River Senior High School","Maryland",1111,"http://www.powerhawks.org"
NA,"Toronto","Canada",NA,NA,"frc1112",NA,NA,NA,NA,"TDSB & Timothy Eaton BTI","Huskies","M1W 1S7",2003,NA,"ON",1112,NA
NA,"Philadelphia","USA",NA,NA,"frc1113",NA,NA,NA,NA,"Temple Engineering & High School of Engineering and Science","Urban Assault","19121",2003,NA,"PA",1113,NA
NA,"St Catharines","Canada",NA,NA,"frc1114",NA,NA,NA,NA,"General Motors/Ontario Power Generation/FIRST Canada/Vykan&Governor Simcoe Secondary School","Simbotics","L2N 2Z7",2003,"Governor Simcoe Secondary School","Ontario",1114,"http://www.simbotics.org"
NA,"Santa Monica","USA",NA,NA,"frc1115",NA,NA,NA,NA,"NASA & Santa Monica High School","Deus Ex Machina","90405",2003,NA,"CA",1115,NA
NA,"La Puente","USA",NA,NA,"frc1116",NA,NA,NA,NA,"NASA & Valley Alternative Schools","Team 1116","91746",2003,NA,"CA",1116,NA
NA,"Knoxville","USA",NA,NA,"frc1118",NA,NA,NA,NA,"NASA/Kimberly-Clark Corp/University of Tennessee Knoxville/Phelps Engineering Company Inc. & South-Doyle High","NERDS INC.","37996-2100",2003,NA,"TN",1118,"http://imaging.utk.edu"
NA,"Milpitas","USA",NA,NA,"frc1120",NA,NA,NA,NA,"FLEXTRONICS/NXP/City of Milpitas & Milpitas High School","Milpitas Xtreme Robotics","95035",2003,NA,"CA",1120,NA
NA,"Cleveland","USA",NA,NA,"frc1122",NA,NA,NA,NA,"NASA Glenn Research Center/GE Consumer Products-Lighting/RTA & Collinwood Computech Senior High School","Railbots","44122",2003,NA,"OH",1122,"http:///none"
NA,"Fairfax","USA",NA,NA,"frc1123",NA,NA,NA,NA,"Sony/AIM ROVER/Redeeming Grace Church&Neighborhood Group","AIM ⛟ Robotics","22030",2003,"Neighborhood Group","Virginia",1123,"http://1123.team"
